Text;ADJ;ADVB;INTJ;NOUN;PREP;VERB
самсон силыч входит;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333
фоминишна и большов;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0
садится;0.0;0.0;0.0;0.0;0.0;1.0
"фоминишна идет к двери; подхалюзин и тишка входят";0.1111111111111111;0.0;0.0;0.3333333333333333;0.1111111111111111;0.2222222222222222
возвращаясь;0.0;0.0;0.0;0.0;0.0;0.0
подхалюзин, большов и тишка;0.0;0.0;0.0;0.6;0.0;0.0
фоминишна уходит;0.5;0.0;0.0;0.0;0.0;0.5
к тишке;0.0;0.0;0.0;0.5;0.5;0.0
к тишке;0.0;0.0;0.0;0.5;0.5;0.0
тишка уходит;0.0;0.0;0.0;0.5;0.0;0.5
плачет;0.0;0.0;0.0;0.0;0.0;1.0
уходят;0.0;0.0;0.0;0.0;0.0;1.0
декорация первого действия;0.0;0.0;0.0;1.0;0.0;0.0
"входит и садится на кресло; несколько времени смотрит по углам и зевает";0.0;0.07692307692307693;0.0;0.23076923076923078;0.15384615384615385;0.3076923076923077
молчание;0.0;0.0;0.0;1.0;0.0;0.0
зевает и смотрит по углам;0.0;0.0;0.0;0.2;0.2;0.4
аграфена кондратьевна и липочка (разряженная;0.0;0.0;0.0;0.5;0.0;0.0
к ней;0.0;0.0;0.0;0.0;0.5;0.0
к нему;0.0;0.0;0.0;0.0;0.5;0.0
усаживает;0.0;0.0;0.0;0.0;0.0;1.0
плачет;0.0;0.0;0.0;0.0;0.0;1.0
плача;0.0;0.0;0.0;0.0;0.0;0.0
те же и устинья наумовна;0.2;0.0;0.0;0.4;0.0;0.0
входя;0.0;0.0;0.0;0.0;0.0;0.0
целуются;0.0;0.0;0.0;0.0;0.0;1.0
садится;0.0;0.0;0.0;0.0;0.0;1.0
большов хохочет. устинья наумовна отходит с липочкой на другую сторону сцены. устинья наумовна рассматривает ее платье;0.05555555555555555;0.0;0.0;0.5;0.1111111111111111;0.16666666666666666
входит;0.0;0.0;0.0;0.0;0.0;1.0
тишка уходит;0.0;0.0;0.0;0.5;0.0;0.5
подходит к зеркалу и смотрится, потом к отцу;0.0;0.1111111111111111;0.0;0.2222222222222222;0.2222222222222222;0.2222222222222222
те же и лазарь, рисположенский и фоминишна (у дверей;0.2727272727272727;0.0;0.0;0.18181818181818182;0.09090909090909091;0.0
берет липочку насильно за руку и лазаря;0.0;0.14285714285714285;0.0;0.42857142857142855;0.14285714285714285;0.14285714285714285
молчание;0.0;0.0;0.0;1.0;0.0;0.0
встают и уходят все, кроме липочки, подхалюзина и аграфены кондратьевны;0.08333333333333333;0.0;0.0;0.3333333333333333;0.08333333333333333;0.16666666666666666
плачет;0.0;0.0;0.0;0.0;0.0;1.0
плачет;0.0;0.0;0.0;0.0;0.0;1.0
из двери;0.0;0.0;0.0;0.5;0.5;0.0
аграфена кондратьевна уходит;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333
липочка и подхалюзин;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
вынимает;0.0;0.0;0.0;0.0;0.0;1.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
подхалюзин становится;0.0;0.0;0.0;0.5;0.0;0.5
молчание;0.0;0.0;0.0;1.0;0.0;0.0
целует, потом вскакивает и подбегает к двери;0.0;0.125;0.0;0.125;0.125;0.375
встает и охорашивается перед зеркалом;0.0;0.0;0.0;0.2;0.2;0.4
те же, большов и аграфена кондратьевна;0.14285714285714285;0.0;0.0;0.42857142857142855;0.0;0.0
идет навстречу самсону силычу и бросается к нему в объятия;0.0;0.1;0.0;0.3;0.2;0.2
к аграфене кондратьевне;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
подхалюзин к липочка садятся;0.0;0.0;0.0;0.5;0.25;0.25
уходит;0.0;0.0;0.0;0.0;0.0;1.0
те же, устинья наумовна и рисположенский;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.0
те же, фоминишна и тишка (с вином на подносе;0.18181818181818182;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0
пьет;0.0;0.0;0.0;0.0;0.0;1.0
липочка и лазарь целуются;0.0;0.0;0.0;0.5;0.0;0.25
берет бокал;0.0;0.0;0.0;0.5;0.0;0.5
липочка и лазарь встают;0.0;0.0;0.0;0.5;0.0;0.25
тишка наливает;0.0;0.0;0.0;0.5;0.0;0.5
липочка и лазарь целуются;0.0;0.0;0.0;0.5;0.0;0.25
наливает вина и подходит к рисположенскому. рисположенский кланяется и отказывается;0.18181818181818182;0.0;0.0;0.09090909090909091;0.09090909090909091;0.36363636363636365
рисположенский бежит от нее;0.25;0.0;0.0;0.25;0.25;0.25
ставит вино на стол;0.0;0.0;0.0;0.5;0.25;0.25
прижимает его в угол и хватает за шиворот;0.0;0.0;0.0;0.25;0.25;0.25
все хохочут;0.5;0.0;0.0;0.0;0.0;0.5
в доме подхалюзина богато меблированная гостиная;0.3333333333333333;0.16666666666666666;0.0;0.3333333333333333;0.16666666666666666;0.0
"олимпиада самсоновна сидит у окна в роскошном положении; на ней шелковая блуза, чепчик последнего фасона. подхалюзин в модном сюртуке стоит перед зеркалом. тишка за ним обдергивает и охорашивает";0.125;0.0;0.0;0.34375;0.1875;0.125
ходит по комнате;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
тишка уходит;0.0;0.0;0.0;0.5;0.0;0.5
садится подле олимпиады самсоновны;0.0;0.25;0.0;0.5;0.0;0.25
молчание;0.0;0.0;0.0;1.0;0.0;0.0
целует. молчание;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
вскакивает со стула;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
входит тишка с трубкой;0.0;0.0;0.0;0.5;0.25;0.25
тишка уходит;0.0;0.0;0.0;0.5;0.0;0.5
те же и устинья наумовна;0.2;0.0;0.0;0.4;0.0;0.0
целуясь;0.0;0.0;0.0;0.0;0.0;0.0
олимпиада самсоновна уходит;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333
вынимает бумажник и дает ей ассигнацию;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
олимпиада самсоновна выносит платье и отдает устинье наумовне;0.0;0.0;0.0;0.625;0.0;0.25
те же и олимпиада самсоновна;0.2;0.0;0.0;0.4;0.0;0.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
глядит в окно;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
те же, большов и аграфена кондратьевна;0.14285714285714285;0.0;0.0;0.42857142857142855;0.0;0.0
целуются;0.0;0.0;0.0;0.0;0.0;1.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
"аграфена кондратьевна с водкой; тишка вносит закуску и уходит";0.0;0.0;0.0;0.5;0.1;0.2
пьет;0.0;0.0;0.0;0.0;0.0;1.0
пьет;0.0;0.0;0.0;0.0;0.0;1.0
пьет;0.0;0.0;0.0;0.0;0.0;1.0
все молчат. большов пьет;0.2;0.0;0.0;0.2;0.0;0.4
плачет;0.0;0.0;0.0;0.0;0.0;1.0
опускается головой на стол;0.0;0.0;0.0;0.5;0.25;0.25
встает;0.0;0.0;0.0;0.0;0.0;1.0
уходит с аграфеной кондратьевной;0.0;0.0;0.0;0.5;0.25;0.25
входит;0.0;0.0;0.0;0.0;0.0;1.0
тишка уходит;0.0;0.0;0.0;0.5;0.0;0.5
те же, рисположенский и аграфена кондратьевна;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.0
аграфена кондратьевна уходит с олимпиадой самсоновной;0.0;0.0;0.0;0.6666666666666666;0.16666666666666666;0.16666666666666666
тишка входит;0.0;0.0;0.0;0.5;0.0;0.5
уходит;0.0;0.0;0.0;0.0;0.0;1.0
к публике;0.0;0.0;0.0;0.5;0.5;0.0
действие происходит осенью в большом селе. сцена представляет просторную избу петра. петр сидит на лавке, чинит хомут. анисья и акулина прядут;0.08;0.0;0.0;0.44;0.08;0.2
петр, анисья и акулина. последние поют в два голоса;0.09090909090909091;0.0;0.0;0.36363636363636365;0.09090909090909091;0.09090909090909091
выглядывает из окна;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
прислушивается. на баб:;0.0;0.0;0.0;0.2;0.2;0.2
с надворья;0.0;0.0;0.0;0.5;0.5;0.0
качая головой;0.0;0.0;0.0;0.5;0.0;0.0
встает и опять садится;0.0;0.25;0.0;0.0;0.0;0.5
уходит;0.0;0.0;0.0;0.0;0.0;1.0
петр и анисья;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
вздыхая;0.0;0.0;0.0;0.0;0.0;0.0
за сценой голос акулины: «псе, псе, псе...» слышно, жеребенок ржет, и лошади вбегают в ворота;0.045454545454545456;0.0;0.0;0.4090909090909091;0.09090909090909091;0.09090909090909091
ворота скрипят;0.0;0.0;0.0;0.5;0.0;0.5
передразнивая;0.0;0.0;0.0;0.0;0.0;0.0
те же и акулина;0.25;0.0;0.0;0.25;0.0;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
не расслышав;0.0;0.0;0.0;0.0;0.0;0.0
"петр махает на акулину рукой; она садится за пряжу";0.0;0.0;0.0;0.4;0.2;0.2
те же и анютка;0.25;0.0;0.0;0.25;0.0;0.0
вбегает. к матери;0.0;0.0;0.0;0.25;0.25;0.25
смеется;0.0;0.0;0.0;0.0;0.0;1.0
к мужу;0.0;0.0;0.0;0.5;0.5;0.0
анютка подходит к двери, слушает, что говорят, и уходит;0.0;0.0;0.0;0.16666666666666666;0.08333333333333333;0.25
анисья, петр и акулина;0.0;0.0;0.0;0.6;0.0;0.0
хмурится;0.0;0.0;0.0;0.0;0.0;1.0
к акулине;0.0;0.0;0.0;0.5;0.5;0.0
надевает кафтан и берет веревку;0.0;0.0;0.0;0.4;0.0;0.4
плюет и одевается;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
выходит;0.0;0.0;0.0;0.0;0.0;1.0
вдогонку;0.0;1.0;0.0;0.0;0.0;0.0
анисья и акулина;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
подходит к двери;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
вскакивает и ищет, чем бы ударить;0.0;0.0;0.0;0.0;0.0;0.42857142857142855
отворив дверь;0.0;0.0;0.0;0.5;0.0;0.0
убегает;0.0;0.0;0.0;0.0;0.0;1.0
анисья одна;0.5;0.0;0.0;0.5;0.0;0.0
задумывается;0.0;0.0;0.0;0.0;0.0;1.0
анисья и никита;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
входит, оглядываясь. видя, что анисья одна, быстро подходит к ней. шепотом;0.0625;0.125;0.0;0.0625;0.0625;0.125
подмигивает;0.0;0.0;0.0;0.0;0.0;1.0
плачет;0.0;0.0;0.0;0.0;0.0;1.0
обнимает ее;0.0;0.0;0.0;0.0;0.0;0.5
"те же и матрена (входит и долго крестится на образа; никита и анисья отстраняются друг от друга";0.05263157894736842;0.05263157894736842;0.0;0.3157894736842105;0.10526315789473684;0.15789473684210525
нагибается, берет топор;0.0;0.0;0.0;0.25;0.0;0.5
уходит;0.0;0.0;0.0;0.0;0.0;1.0
анисья и матрена;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
подмигивает),;0.0;0.0;0.0;0.0;0.0;0.5
развязывает узелок платка, достает в бумаге порошки;0.0;0.0;0.0;0.5;0.125;0.25
шепотом, оглядываясь;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
берет порошки;0.0;0.0;0.0;0.5;0.0;0.5
идет к сундуку и прячет порошки;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333
берет рубль;0.0;0.0;0.0;0.5;0.0;0.5
обрывает речь;0.0;0.0;0.0;0.5;0.0;0.5
входит и садится;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
аким садится;0.0;0.0;0.0;0.5;0.0;0.5
акиму;0.0;0.0;0.0;1.0;0.0;0.0
разгорячась;0.0;0.0;0.0;0.0;0.0;0.0
перебивает;0.0;0.0;0.0;0.0;0.0;1.0
анисья встает;0.0;0.0;0.0;0.5;0.0;0.5
анисья уходит;0.0;0.0;0.0;0.5;0.0;0.5
те же без анисьи;0.25;0.0;0.0;0.25;0.25;0.0
те же, никита и анютка;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.0
садится, достает табак;0.0;0.0;0.0;0.25;0.0;0.5
тихо, укоризненно;0.0;0.6666666666666666;0.0;0.0;0.0;0.0
никита становится у стола, развязно облокачиваясь и улыбаясь;0.0;0.1111111111111111;0.0;0.2222222222222222;0.1111111111111111;0.1111111111111111
посмеиваясь;0.0;0.0;0.0;0.0;0.0;0.0
торжественно;0.0;1.0;0.0;0.0;0.0;0.0
разгорячась;0.0;0.0;0.0;0.0;0.0;0.0
в сторону;0.0;0.0;0.0;0.5;0.5;0.0
к акиму;0.0;0.0;0.0;0.5;0.5;0.0
с злобой;0.0;0.0;0.0;0.5;0.5;0.0
крестится;0.0;0.0;0.0;0.0;0.0;1.0
молчание. никита продолжает еще горячее;0.0;0.0;0.0;0.5;0.0;0.16666666666666666
на мужа;0.0;0.0;0.0;0.5;0.5;0.0
"щелкает языком; к сыну";0.0;0.0;0.0;0.4;0.2;0.2
садится;0.0;0.0;0.0;0.0;0.0;1.0
убегает;0.0;0.0;0.0;0.0;0.0;1.0
петр, аким, матрена и никита;0.0;0.0;0.0;0.5714285714285714;0.0;0.0
к петру;0.0;0.0;0.0;0.5;0.5;0.0
вздыхает;0.0;0.0;0.0;0.0;0.0;1.0
встает и кланяется;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
те же, анисья и анютка. (анисья садится к сторонке;0.08333333333333333;0.0;0.0;0.3333333333333333;0.08333333333333333;0.08333333333333333
все уходят, кроме никиты. смеркается;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.2857142857142857
никита один;0.5;0.0;0.0;0.5;0.0;0.0
закуривает папироску;0.0;0.0;0.0;0.5;0.0;0.5
никита и акулина;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
входит в кафтане, кладет веревку, раздевается и идет в чулан;0.0;0.0;0.0;0.25;0.16666666666666666;0.3333333333333333
те же и анютка;0.25;0.0;0.0;0.25;0.0;0.0
"вбегает; к никите шепотом";0.0;0.2;0.0;0.2;0.2;0.2
подходит к никите за своей прялкой;0.16666666666666666;0.0;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666
смотрит на неё смеется;0.0;0.0;0.0;0.0;0.25;0.5
смеется;0.0;0.0;0.0;0.0;0.0;1.0
смеется;0.0;0.0;0.0;0.0;0.0;1.0
уходит в чулан;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
глядит в окно;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
уходит;0.0;0.0;0.0;0.0;0.0;1.0
никита, акулина в чулане и марина;0.0;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
сердито подымаясь;0.0;0.5;0.0;0.0;0.0;0.0
злобно идет к ней;0.0;0.25;0.0;0.0;0.25;0.25
плачет),;0.0;0.0;0.0;0.0;0.0;0.5
хочет обнять его и берет за голову;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.42857142857142855
вырываясь;0.0;0.0;0.0;0.0;0.0;0.0
вскрикивает;0.0;0.0;0.0;0.0;0.0;1.0
в дверях;0.0;0.0;0.0;0.5;0.5;0.0
уходит, плача;0.0;0.0;0.0;0.0;0.0;0.3333333333333333
никита и акулина;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
выходит из чулана;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
плачет;0.0;0.0;0.0;0.0;0.0;1.0
уходит в чулан;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
никита один;0.5;0.0;0.0;0.5;0.0;0.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
занавес;0.0;0.0;0.0;1.0;0.0;0.0
"сцена представляет улицу и избу петра. слева от зрителя — изба в две связи, сени, с крыльцом в середине; справа — ворота и край двора. у края двора анисья треплет пеньку. после первого действия прошло шесть месяцев";0.023255813953488372;0.046511627906976744;0.0;0.46511627906976744;0.13953488372093023;0.046511627906976744
анисья одна;0.5;0.0;0.0;0.5;0.0;0.0
останавливается, прислушиваясь;0.0;0.0;0.0;0.0;0.0;0.3333333333333333
анисья и акулина (входит с ведрами на коромысле;0.0;0.0;0.0;0.4444444444444444;0.2222222222222222;0.1111111111111111
акулина идет в избу;0.0;0.0;0.0;0.5;0.25;0.25
анисья одна;0.5;0.0;0.0;0.5;0.0;0.0
анисья и акулина (выходит, повязываясь платком;0.0;0.0;0.0;0.375;0.0;0.125
про себя;0.0;0.0;0.0;0.0;0.5;0.0
акулине;0.0;0.0;0.0;1.0;0.0;0.0
акулина собирает белье и уходит;0.0;0.0;0.0;0.4;0.0;0.4
анисья одна;0.5;0.0;0.0;0.5;0.0;0.0
продолжает работать;0.0;0.0;0.0;0.0;0.0;1.0
анисья и матрена (входит с палочкой и узелком по-дорожному;0.08333333333333333;0.0;0.0;0.3333333333333333;0.16666666666666666;0.08333333333333333
оглядывается, бросает работу и всплескивает руками от радости;0.0;0.0;0.0;0.3333333333333333;0.1111111111111111;0.3333333333333333
шепотом;0.0;1.0;0.0;0.0;0.0;0.0
хочет отвечать, видит соседку, замолкает;0.0;0.0;0.0;0.14285714285714285;0.0;0.5714285714285714
те же и кума (проходит мимо избы, прислушивается к крику в избе. к анисье;0.058823529411764705;0.058823529411764705;0.0;0.29411764705882354;0.17647058823529413;0.11764705882352941
подходит к матрене;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
к анисье;0.0;0.0;0.0;0.5;0.5;0.0
садится;0.0;0.0;0.0;0.0;0.0;1.0
соседка уходит;0.0;0.0;0.0;0.5;0.0;0.5
анисья и матрена;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
пока соседка уходит, говорит ровным голосом;0.14285714285714285;0.14285714285714285;0.0;0.2857142857142857;0.0;0.2857142857142857
вдруг переменяет голос на шепот;0.0;0.2;0.0;0.4;0.2;0.2
шепотом;0.0;1.0;0.0;0.0;0.0;0.0
вздыхает;0.0;0.0;0.0;0.0;0.0;1.0
с злобой;0.0;0.0;0.0;0.5;0.5;0.0
анисья отходит, матрена подзывает;0.0;0.0;0.0;0.4;0.0;0.4
останавливается в ужасе, на пороге показывается петр;0.0;0.0;0.0;0.375;0.25;0.25
те же и петр (держась за стенку, выползает на крыльцо и кличет слабым голосом;0.125;0.0;0.0;0.25;0.125;0.125
падает на лавку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
выходит из-за угла;0.0;0.0;0.0;0.2;0.4;0.2
те же и анютка (вбегает, анисья уходит за угол;0.09090909090909091;0.0;0.0;0.2727272727272727;0.09090909090909091;0.18181818181818182
убегает;0.0;0.0;0.0;0.0;0.0;1.0
петр, анисья и матрена;0.0;0.0;0.0;0.6;0.0;0.0
подмигивая;0.0;0.0;0.0;0.0;0.0;0.0
к матрене;0.0;0.0;0.0;0.5;0.5;0.0
подходит к крыльцу. к петру;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666
петр и матрена. матрена подходит к крыльцу;0.0;0.0;0.0;0.5;0.125;0.125
еще раз кланяется;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
хнычет;0.0;0.0;0.0;0.0;0.0;1.0
к анисье в сенцы;0.0;0.0;0.0;0.5;0.5;0.0
в сторону;0.0;0.0;0.0;0.5;0.5;0.0
из сеней;0.0;0.0;0.0;0.5;0.5;0.0
прислоняется и закрывает глаза;0.0;0.0;0.0;0.25;0.0;0.5
те же и анисья;0.25;0.0;0.0;0.25;0.0;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
отходит и манит к себе пальцем анисью;0.0;0.0;0.0;0.2857142857142857;0.14285714285714285;0.2857142857142857
сходит с крыльца к матрене;0.0;0.0;0.0;0.4;0.4;0.2
"те же и никита (приходит с другой стороны, а если можно, приезжает на лошади к воротам; не видит петра";0.08695652173913043;0.0;0.0;0.21739130434782608;0.13043478260869565;0.13043478260869565
к матери;0.0;0.0;0.0;0.5;0.5;0.0
показывает на крыльцо;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
открывает глаза;0.0;0.0;0.0;0.5;0.0;0.5
никита подходит. анисья шепчется с матреной;0.0;0.0;0.0;0.42857142857142855;0.14285714285714285;0.2857142857142857
анисья, не показываясь, прислушивается;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666
подходит;0.0;0.0;0.0;0.0;0.0;1.0
про себя;0.0;0.0;0.0;0.0;0.5;0.0
поднимается;0.0;0.0;0.0;0.0;0.0;1.0
вбегает на крыльцо, поддерживает петра;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333
останавливается;0.0;0.0;0.0;0.0;0.0;1.0
сердито;0.0;1.0;0.0;0.0;0.0;0.0
плачет;0.0;0.0;0.0;0.0;0.0;1.0
сопит;0.0;0.0;0.0;0.0;0.0;1.0
плачет. петр, хныкая, уходит. матрена поддерживает его;0.0;0.0;0.0;0.18181818181818182;0.0;0.2727272727272727
никита и анисья;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
подходит к никите;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
не отвечает, плачет;0.0;0.0;0.0;0.0;0.0;0.5
сердито;0.0;1.0;0.0;0.0;0.0;0.0
те же и матрена (выходит из избы, спускается к анисье и никите, шепотом;0.0625;0.0625;0.0;0.25;0.125;0.125
шепотом),;0.0;0.5;0.0;0.0;0.0;0.0
махая рукой;0.0;0.0;0.0;0.5;0.0;0.0
останавливает его за руку;0.0;0.0;0.0;0.25;0.25;0.25
те же и анютка (входит;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666
анисье;0.0;0.0;0.0;1.0;0.0;0.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
матрена и никита;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
подходит к сыну;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
садится рядом с ним на завалинку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666
все время говорит и поглядывает на крыльцо;0.14285714285714285;0.0;0.0;0.2857142857142857;0.14285714285714285;0.2857142857142857
смеется;0.0;0.0;0.0;0.0;0.0;1.0
достает из платка бумагу;0.0;0.0;0.0;0.5;0.25;0.25
никита читает, матрена слушает;0.0;0.0;0.0;0.4;0.0;0.4
никита, матрена и анисья (выбегает бледная из избы за угол к матрене;0.07142857142857142;0.0;0.0;0.42857142857142855;0.21428571428571427;0.07142857142857142
показывает под фартуком;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
идет к воротам;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
хватает ее за руку;0.0;0.0;0.0;0.25;0.25;0.25
останавливается в нерешительности),;0.0;0.0;0.0;0.25;0.25;0.25
смеется;0.0;0.0;0.0;0.0;0.0;1.0
те же и акулина (идет с бельем;0.125;0.0;0.0;0.25;0.125;0.125
отдает деньги;0.0;0.0;0.0;0.5;0.0;0.5
уходит;0.0;0.0;0.0;0.0;0.0;1.0
матрена, анисья и акулина;0.0;0.0;0.0;0.6;0.0;0.0
стоит в испуге;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
уходит;0.0;0.0;0.0;0.0;0.0;1.0
марфа, акулина, матрена;0.0;0.0;0.0;0.6;0.0;0.0
идет с одной, акулина с другой стороны. к акулине;0.18181818181818182;0.0;0.0;0.2727272727272727;0.2727272727272727;0.09090909090909091
снимает белье;0.0;0.0;0.0;0.5;0.0;0.5
указывая на матрену;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
те же и анисья (выбегает из избы с криком, хватается за столбик и начинает выть;0.058823529411764705;0.0;0.0;0.23529411764705882;0.17647058823529413;0.23529411764705882
те же и кума. кума и матрена подхватывают ее под руки. акулина и марфа идут в избу. народ приходит;0.045454545454545456;0.0;0.0;0.36363636363636365;0.09090909090909091;0.13636363636363635
засучивает рукава;0.0;0.0;0.0;0.5;0.0;0.5
занавес;0.0;0.0;0.0;1.0;0.0;0.0
изба петра. зима. после второго действия прошло девять месяцев. анисья ненарядная сидит за станом, ткет. анютка на печи. митрич, старик работник;0.10714285714285714;0.0;0.0;0.42857142857142855;0.10714285714285714;0.07142857142857142
входит медленно, раздевается;0.0;0.25;0.0;0.0;0.0;0.5
ковыряет мозоли;0.0;0.0;0.0;0.5;0.0;0.5
анисья молчит;0.0;0.0;0.0;0.5;0.0;0.5
лезет на печь;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666
те же и кума;0.25;0.0;0.0;0.25;0.0;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
спрыгивает с печи, одевается;0.0;0.0;0.0;0.2;0.2;0.4
качает головой;0.0;0.0;0.0;0.5;0.0;0.5
молчание;0.0;0.0;0.0;1.0;0.0;0.0
в дверях;0.0;0.0;0.0;0.5;0.5;0.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
анисья, митрич и кума. долгое молчание;0.125;0.0;0.0;0.5;0.0;0.0
рычит;0.0;0.0;0.0;0.0;0.0;1.0
вздрагивая;0.0;0.0;0.0;0.0;0.0;0.0
вылезает из-за стана к столу;0.0;0.0;0.0;0.2857142857142857;0.42857142857142855;0.14285714285714285
прислушивается. отворяется дверь, и входит аким;0.0;0.0;0.0;0.25;0.0;0.375
те же и аким;0.25;0.0;0.0;0.25;0.0;0.0
крестится, обивает лапти и раздевается;0.0;0.0;0.0;0.16666666666666666;0.0;0.5
садится на лавку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
встает к печи;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
рычит, просыпается;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
уходит;0.0;0.0;0.0;0.0;0.0;1.0
аким, анисья и митрич;0.0;0.0;0.0;0.6;0.0;0.0
слезает;0.0;0.0;0.0;0.0;0.0;1.0
зевает;0.0;0.0;0.0;0.0;0.0;1.0
молчание;0.0;0.0;0.0;1.0;0.0;0.0
к анисье;0.0;0.0;0.0;0.5;0.5;0.0
накрывает на стол и подает;0.0;0.0;0.0;0.2;0.2;0.4
ужинает;0.0;0.0;0.0;0.0;0.0;1.0
кончил есть;0.0;0.0;0.5;0.0;0.0;0.5
разгорячись;0.0;0.0;0.0;0.0;0.0;1.0
вздыхая;0.0;0.0;0.0;0.0;0.0;0.0
вздыхает;0.0;0.0;0.0;0.0;0.0;1.0
"вылезают из-за стола; митрич лезет на печь";0.0;0.0;0.0;0.2;0.3;0.3
убирает посуду и ест;0.0;0.0;0.0;0.25;0.0;0.5
те же и анютка. анютка входит;0.14285714285714285;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285
идет к печи;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
аким разувается. анисья перемывает ложки;0.0;0.0;0.0;0.5;0.0;0.3333333333333333
прислушивается;0.0;0.0;0.0;0.0;0.0;1.0
